"room_id","topic","statement_id","statement_text","timestamp"
"fksripew6vimocyncyw","Scalability test room","v84cqyk30uqmocyndpg","Bike lanes should replace parking on main streets","1777040791633"
"fksripew6vimocyncyw","Scalability test room","3b50mkp3h6wmocyndpg","Remote work has permanently changed how we use office space","1777040792358"
"fksripew6vimocyncyw","Scalability test room","k524o1tsbcmocyndpg","Farmers markets support local food systems","1777040793733"
"fksripew6vimocyncyw","Scalability test room","akpy1m2m5amocyndph","Solar panels should be required on all new construction","1777040800132"
"fksripew6vimocyncyw","Scalability test room","a7hrkf3p09wmocyndph","Local businesses deserve priority over national chains","1777040805215"
"fksripew6vimocyncyw","Scalability test room","qpyiz4otwlqmocyndph","Green spaces improve mental health in urban environments","1777040807960"
"fksripew6vimocyncyw","Scalability test room","33ogt9nqr2umocyndph","Trees on residential streets should be protected by law","1777040809981"
"fksripew6vimocyncyw","Scalability test room","ubj4cv1mbhomocyndph","Green spaces improve mental health in urban environments","1777040813559"
"fksripew6vimocyncyw","Scalability test room","ar1gidmuv3pmocyndph","Remote work has permanently changed how we use office space","1777040822626"
"fksripew6vimocyncyw","Scalability test room","eursx1cyh3tmocyndph","Urban density reduces per-capita carbon footprint","1777040834144"
"fksripew6vimocyncyw","Scalability test room","ft77mf1q2fsmocyndpg","Noise ordinances should be stricter in residential zones","1777040837938"
"fksripew6vimocyncyw","Scalability test room","xw3v5yw0vpqmocyndpg","Affordable housing quotas should apply to all new developments","1777040839517"
"fksripew6vimocyncyw","Scalability test room","fhr15ncrdd8mocyndph","Trees on residential streets should be protected by law","1777040841000"
"fksripew6vimocyncyw","Scalability test room","wwzpxmz1gbmocyndph","Street parking fees should fund public transportation","1777040842791"
"fksripew6vimocyncyw","Scalability test room","is0k1l2aj5imocyndpg","The city should invest more in public transit infrastructure","1777040843715"
"fksripew6vimocyncyw","Scalability test room","xs68cysv1bjmocyndph","Trees on residential streets should be protected by law","1777040845082"
"fksripew6vimocyncyw","Scalability test room","nq9pkx2jscqmocyndpi","Remote work has permanently changed how we use office space","1777040848252"
"fksripew6vimocyncyw","Scalability test room","y6k07j16eermocyndpg","Community gardens strengthen neighborhood social bonds","1777040849223"
"fksripew6vimocyncyw","Scalability test room","72eio4kg0v8mocyndpg","Farmers markets support local food systems","1777040850867"
"fksripew6vimocyncyw","Scalability test room","whum8rwqa2mocyndpg","The city should invest more in public transit infrastructure","1777040852220"
"fksripew6vimocyncyw","Scalability test room","p2nlb09vewmocyndpg","Urban density reduces per-capita carbon footprint","1777040852540"
"fksripew6vimocyncyw","Scalability test room","ttklfc96esmocyndph","Mixed-use zoning makes neighborhoods more livable","1777040853434"
"fksripew6vimocyncyw","Scalability test room","yac14fez58cmocyndph","Trees on residential streets should be protected by law","1777040854104"
"fksripew6vimocyncyw","Scalability test room","reqp0asljdpmocyndph","Farmers markets support local food systems","1777040854554"
"fksripew6vimocyncyw","Scalability test room","8dt61h3iyuimocyndpg","Public libraries are essential community infrastructure","1777040863554"
"fksripew6vimocyncyw","Scalability test room","gban0k5biumocyndpg","Noise ordinances should be stricter in residential zones","1777040869715"
"fksripew6vimocyncyw","Scalability test room","ack9urdshmmocyndph","Pedestrian-first street design reduces traffic accidents","1777040869884"
"fksripew6vimocyncyw","Scalability test room","2u53y9s6jz3mocyndpg","Historic preservation limits necessary urban growth","1777040874370"
"fksripew6vimocyncyw","Scalability test room","2df8kqzzuzemocyndph","Noise ordinances should be stricter in residential zones","1777040881524"
"fksripew6vimocyncyw","Scalability test room","lavn8z8z0esmocyndpg","The city should invest more in public transit infrastructure","1777040886184"
"fksripew6vimocyncyw","Scalability test room","6zy3jcb9h25mocyndph","Electric vehicle charging should be publicly funded","1777040886908"
"fksripew6vimocyncyw","Scalability test room","h8pn9qo8dbwmocyndph","Community gardens strengthen neighborhood social bonds","1777040892505"
"fksripew6vimocyncyw","Scalability test room","4rrj8gl8nivmocyndpg","The city should invest more in public transit infrastructure","1777040894543"
"fksripew6vimocyncyw","Scalability test room","b7af38sp7jfmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777040899094"
"fksripew6vimocyncyw","Scalability test room","6n27p7lqfp6mocyndpg","Noise ordinances should be stricter in residential zones","1777040900000"
"fksripew6vimocyncyw","Scalability test room","h8mhzoynxemocyndpg","Rent control protects long-term residents from displacement","1777040910549"
"fksripew6vimocyncyw","Scalability test room","rw8pa0v20uemocyndph","Historic preservation limits necessary urban growth","1777040916485"
"fksripew6vimocyncyw","Scalability test room","6l40ogoqbw9mocyndph","The city should invest more in public transit infrastructure","1777040927478"
"fksripew6vimocyncyw","Scalability test room","zvmp40bupncmocyndpg","Electric vehicle charging should be publicly funded","1777040928564"
"fksripew6vimocyncyw","Scalability test room","qio25xv2rmmmocyndph","Noise ordinances should be stricter in residential zones","1777040932465"
"fksripew6vimocyncyw","Scalability test room","qjdjs6lxe3mocyndph","The city should invest more in public transit infrastructure","1777040942578"
"fksripew6vimocyncyw","Scalability test room","banyon5surmocyndpg","Remote work has permanently changed how we use office space","1777040945747"
"fksripew6vimocyncyw","Scalability test room","4s2ajkimphxmocyndph","The city should invest more in public transit infrastructure","1777040948436"
"fksripew6vimocyncyw","Scalability test room","qdnoploqapmocyndph","Local businesses deserve priority over national chains","1777040949492"
"fksripew6vimocyncyw","Scalability test room","orptaa1g7qmocyndph","Trees on residential streets should be protected by law","1777040949506"
"fksripew6vimocyncyw","Scalability test room","le1imscnwimocyndpg","Green spaces improve mental health in urban environments","1777040950239"
"fksripew6vimocyncyw","Scalability test room","c60mwxyiz0hmocyndpg","Green spaces improve mental health in urban environments","1777040960257"
"fksripew6vimocyncyw","Scalability test room","tnp8fxs464mocyndph","Green spaces improve mental health in urban environments","1777040963657"
"fksripew6vimocyncyw","Scalability test room","fjivd464ugemocyndph","Electric vehicle charging should be publicly funded","1777040965416"
"fksripew6vimocyncyw","Scalability test room","qusiyl1nr99mocyndpg","Community gardens strengthen neighborhood social bonds","1777040974385"
"fksripew6vimocyncyw","Scalability test room","90zav654ewmocyndpg","Green spaces improve mental health in urban environments","1777040974591"
"fksripew6vimocyncyw","Scalability test room","hyz2shf0ltbmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777040984406"
"fksripew6vimocyncyw","Scalability test room","rmd5utlkyumocyndpg","Remote work has permanently changed how we use office space","1777040984759"
"fksripew6vimocyncyw","Scalability test room","0p5pze8acqdhmocyndph","Local businesses deserve priority over national chains","1777040987318"
"fksripew6vimocyncyw","Scalability test room","hedb6brnddmocyndph","Pedestrian-first street design reduces traffic accidents","1777040988525"
"fksripew6vimocyncyw","Scalability test room","3mdsy5a9q1gmocyndpg","Remote work has permanently changed how we use office space","1777040994464"
"fksripew6vimocyncyw","Scalability test room","k5wjob0t35lmocyndpg","Street parking fees should fund public transportation","1777040997310"
"fksripew6vimocyncyw","Scalability test room","i5lrqu1kp8mocyndph","Farmers markets support local food systems","1777041007474"
"fksripew6vimocyncyw","Scalability test room","wtd0evg9socmocyndph","Green spaces improve mental health in urban environments","1777041009371"
"fksripew6vimocyncyw","Scalability test room","pkzdi18cdzlmocyndpg","Pedestrian-first street design reduces traffic accidents","1777041009694"
"fksripew6vimocyncyw","Scalability test room","svqv850qexgmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041012206"
"fksripew6vimocyncyw","Scalability test room","fnutt0usp6cmocyndpg","Historic preservation limits necessary urban growth","1777041014804"
"fksripew6vimocyncyw","Scalability test room","2kttoi0fgrpmocyndpg","Pedestrian-first street design reduces traffic accidents","1777041024465"
"fksripew6vimocyncyw","Scalability test room","ilfwq3a51ismocyndph","Historic preservation limits necessary urban growth","1777041031037"
"fksripew6vimocyncyw","Scalability test room","m6jlh63jdufmocyndph","Public libraries are essential community infrastructure","1777041036076"
"fksripew6vimocyncyw","Scalability test room","wus7xvfamoemocyndpg","Noise ordinances should be stricter in residential zones","1777041036818"
"fksripew6vimocyncyw","Scalability test room","l5vd8862y5mocyndph","Noise ordinances should be stricter in residential zones","1777041038268"
"fksripew6vimocyncyw","Scalability test room","7utou6avk8tmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041039037"
"fksripew6vimocyncyw","Scalability test room","ryqcl1rzjbrmocyndpg","Farmers markets support local food systems","1777041055648"
"fksripew6vimocyncyw","Scalability test room","ih1nfptprxmocyndpg","Public libraries are essential community infrastructure","1777041060218"
"fksripew6vimocyncyw","Scalability test room","o0kcxelelabmocyndph","Historic preservation limits necessary urban growth","1777041061136"
"fksripew6vimocyncyw","Scalability test room","dnv72xxi0fmocyndph","Electric vehicle charging should be publicly funded","1777041061531"
"fksripew6vimocyncyw","Scalability test room","9c2v4hd54tumocyndph","Food trucks add vibrancy to urban commercial corridors","1777041065637"
"fksripew6vimocyncyw","Scalability test room","gg3q2g879rmocyndpg","Remote work has permanently changed how we use office space","1777041065894"
"fksripew6vimocyncyw","Scalability test room","8ldenb2nsv6mocyndph","Electric vehicle charging should be publicly funded","1777041069212"
"fksripew6vimocyncyw","Scalability test room","sv2mpjsnayimocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041072627"
"fksripew6vimocyncyw","Scalability test room","ubot1df36emocyndpg","Affordable housing quotas should apply to all new developments","1777041079664"
"fksripew6vimocyncyw","Scalability test room","3w84kuvyftemocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041081007"
"fksripew6vimocyncyw","Scalability test room","fhe5rbrh9hmocyndpg","Farmers markets support local food systems","1777041082531"
"fksripew6vimocyncyw","Scalability test room","26pl71lws7gmocyndpg","Trees on residential streets should be protected by law","1777041083198"
"fksripew6vimocyncyw","Scalability test room","b4t5a7l5el6mocyndph","Solar panels should be required on all new construction","1777041083632"
"fksripew6vimocyncyw","Scalability test room","g9r0kknof4mocyndph","Local businesses deserve priority over national chains","1777041083917"
"fksripew6vimocyncyw","Scalability test room","52zeeohpw0cmocyndpg","Historic preservation limits necessary urban growth","1777041086710"
"fksripew6vimocyncyw","Scalability test room","bc2j96k8wk7mocyndph","Street parking fees should fund public transportation","1777041093320"
"fksripew6vimocyncyw","Scalability test room","8m6u6wefko4mocyndph","Community gardens strengthen neighborhood social bonds","1777041094204"
"fksripew6vimocyncyw","Scalability test room","eyqen93xlymocyndph","The city should invest more in public transit infrastructure","1777041095002"
"fksripew6vimocyncyw","Scalability test room","i0v98fgwd5cmocyndph","Bike lanes should replace parking on main streets","1777041098592"
"fksripew6vimocyncyw","Scalability test room","z5yv3mk7jvomocyndpg","Noise ordinances should be stricter in residential zones","1777041098800"
"fksripew6vimocyncyw","Scalability test room","2pk86ny3g56mocyndph","Pedestrian-first street design reduces traffic accidents","1777041103698"
"fksripew6vimocyncyw","Scalability test room","c8wpeo2gm6hmocyndpg","Solar panels should be required on all new construction","1777041104330"
"fksripew6vimocyncyw","Scalability test room","rt0njxfiobmmocyndpg","Rent control protects long-term residents from displacement","1777041105165"
"fksripew6vimocyncyw","Scalability test room","xk9oaojtw5fmocyndph","Remote work has permanently changed how we use office space","1777041106111"
"fksripew6vimocyncyw","Scalability test room","k5vllu6rzypmocyndph","Farmers markets support local food systems","1777041110449"
"fksripew6vimocyncyw","Scalability test room","1w252bhrfqkmocyndph","Public libraries are essential community infrastructure","1777041119507"
"fksripew6vimocyncyw","Scalability test room","16hf5hwjgphmocyndpg","Urban density reduces per-capita carbon footprint","1777041120434"
"fksripew6vimocyncyw","Scalability test room","j3zwy15miwmocyndph","Food trucks add vibrancy to urban commercial corridors","1777041120461"
"fksripew6vimocyncyw","Scalability test room","7yg1i3oyjtmocyndpg","Green spaces improve mental health in urban environments","1777041120787"
"fksripew6vimocyncyw","Scalability test room","i2fydibk09qmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041122260"
"fksripew6vimocyncyw","Scalability test room","0yal2azsyqmemocyndpg","Noise ordinances should be stricter in residential zones","1777041139413"
"fksripew6vimocyncyw","Scalability test room","y0cwmknajhmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041141811"
"fksripew6vimocyncyw","Scalability test room","3iunyt9x72gmocyndpg","The city should invest more in public transit infrastructure","1777041145558"
"fksripew6vimocyncyw","Scalability test room","67o3jc6elqqmocyndph","Local businesses deserve priority over national chains","1777041147421"
"fksripew6vimocyncyw","Scalability test room","38kn5uvhb1omocyndpg","Urban density reduces per-capita carbon footprint","1777041148594"
"fksripew6vimocyncyw","Scalability test room","1x3i7ov3y4dimocyndph","Farmers markets support local food systems","1777041150304"
"fksripew6vimocyncyw","Scalability test room","1cl7p81lqlzmocyndph","Trees on residential streets should be protected by law","1777041156528"
"fksripew6vimocyncyw","Scalability test room","uf19jyh2t59mocyndph","Public libraries are essential community infrastructure","1777041162301"
"fksripew6vimocyncyw","Scalability test room","0b5wr3khlxvjmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041165948"
"fksripew6vimocyncyw","Scalability test room","c94aob0clavmocyndpg","Bike lanes should replace parking on main streets","1777041168941"
"fksripew6vimocyncyw","Scalability test room","kdiq0l1q0emocyndph","The city should invest more in public transit infrastructure","1777041175840"
"fksripew6vimocyncyw","Scalability test room","tckoclnvkfqmocyndpg","The city should invest more in public transit infrastructure","1777041179361"
"fksripew6vimocyncyw","Scalability test room","wr1vq95n0pmocyndpg","Community gardens strengthen neighborhood social bonds","1777041180758"
"fksripew6vimocyncyw","Scalability test room","7gvdw6anppumocyndph","Public libraries are essential community infrastructure","1777041183264"
"fksripew6vimocyncyw","Scalability test room","vdbihqq9uqgmocyndph","Historic preservation limits necessary urban growth","1777041183953"
"fksripew6vimocyncyw","Scalability test room","rzxtzh5kebmocyndpg","Urban density reduces per-capita carbon footprint","1777041187890"
"fksripew6vimocyncyw","Scalability test room","e063qax89f5mocyndph","Historic preservation limits necessary urban growth","1777041190326"
"fksripew6vimocyncyw","Scalability test room","gqgfs3tldowmocyndpg","Local businesses deserve priority over national chains","1777041194991"
"fksripew6vimocyncyw","Scalability test room","d262ufl6c0jmocyndpg","Street parking fees should fund public transportation","1777041205660"
"fksripew6vimocyncyw","Scalability test room","t90rbhminqfmocyndph","Trees on residential streets should be protected by law","1777041211377"
"fksripew6vimocyncyw","Scalability test room","j4iourswculmocyndpg","Community gardens strengthen neighborhood social bonds","1777041220424"
"fksripew6vimocyncyw","Scalability test room","7qdsvvapfommocyndpg","Affordable housing quotas should apply to all new developments","1777041221290"
"fksripew6vimocyncyw","Scalability test room","jofh5dbesajmocyndpg","Pedestrian-first street design reduces traffic accidents","1777041222578"
"fksripew6vimocyncyw","Scalability test room","3h4obxi1438mocyndpg","Trees on residential streets should be protected by law","1777041222978"
"fksripew6vimocyncyw","Scalability test room","gx788ocm5nqmocyndpg","Local businesses deserve priority over national chains","1777041223022"
"fksripew6vimocyncyw","Scalability test room","thfyx7583imocyndph","Bike lanes should replace parking on main streets","1777041230030"
"fksripew6vimocyncyw","Scalability test room","766vpr0wf6ymocyndpg","Remote work has permanently changed how we use office space","1777041240139"
"fksripew6vimocyncyw","Scalability test room","0oz58lkwdzrmocyndph","Urban density reduces per-capita carbon footprint","1777041241318"
"fksripew6vimocyncyw","Scalability test room","c0rc0jjs4t4mocyndph","Community gardens strengthen neighborhood social bonds","1777041246711"
"fksripew6vimocyncyw","Scalability test room","onexxsp915nmocyndpg","Street parking fees should fund public transportation","1777041250336"
"fksripew6vimocyncyw","Scalability test room","b0qi5bfglebmocyndph","Affordable housing quotas should apply to all new developments","1777041252941"
"fksripew6vimocyncyw","Scalability test room","1fu4yzukejdmocyndpg","Public libraries are essential community infrastructure","1777041262749"
"fksripew6vimocyncyw","Scalability test room","9qsir7xcr88mocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041264969"
"fksripew6vimocyncyw","Scalability test room","ai07oe2al6mocyndpg","Remote work has permanently changed how we use office space","1777041265909"
"fksripew6vimocyncyw","Scalability test room","z7px6gtaekmocyndpg","Green spaces improve mental health in urban environments","1777041266474"
"fksripew6vimocyncyw","Scalability test room","ulegkruzekmmocyndph","Affordable housing quotas should apply to all new developments","1777041270991"
"fksripew6vimocyncyw","Scalability test room","au445k7ghi7mocyndph","Remote work has permanently changed how we use office space","1777041272421"
"fksripew6vimocyncyw","Scalability test room","xo1z0yqkalmocyndpg","Green spaces improve mental health in urban environments","1777041273546"
"fksripew6vimocyncyw","Scalability test room","ms804dcnnmlmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041274370"
"fksripew6vimocyncyw","Scalability test room","nmz44xeqwrgmocyndpg","Noise ordinances should be stricter in residential zones","1777041279292"
"fksripew6vimocyncyw","Scalability test room","5u9iu65w59jmocyndpg","Community gardens strengthen neighborhood social bonds","1777041285017"
"fksripew6vimocyncyw","Scalability test room","103gr4aj8dymocyndpg","Community gardens strengthen neighborhood social bonds","1777041288338"
"fksripew6vimocyncyw","Scalability test room","o8ach3ulmimocyndpg","Pedestrian-first street design reduces traffic accidents","1777041289644"
"fksripew6vimocyncyw","Scalability test room","xlh1zui8obnmocyndph","Trees on residential streets should be protected by law","1777041301352"
"fksripew6vimocyncyw","Scalability test room","lftpebdtxsmmocyndph","The city should invest more in public transit infrastructure","1777041302476"
"fksripew6vimocyncyw","Scalability test room","8190m5xn23jmocyndpg","Trees on residential streets should be protected by law","1777041306290"
"fksripew6vimocyncyw","Scalability test room","7ux90k0ryxpmocyndph","Local businesses deserve priority over national chains","1777041306941"
"fksripew6vimocyncyw","Scalability test room","acbpi8m6lyimocyndpg","Urban density reduces per-capita carbon footprint","1777041307945"
"fksripew6vimocyncyw","Scalability test room","oa73q8mhmxmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041309922"
"fksripew6vimocyncyw","Scalability test room","cn20i8i5x7jmocyndph","Solar panels should be required on all new construction","1777041313561"
"fksripew6vimocyncyw","Scalability test room","wf9sdlbaxccmocyndpg","Noise ordinances should be stricter in residential zones","1777041313883"
"fksripew6vimocyncyw","Scalability test room","6fv6dkfx7m3mocyndpg","Farmers markets support local food systems","1777041318316"
"fksripew6vimocyncyw","Scalability test room","bazljoc0qo8mocyndph","Bike lanes should replace parking on main streets","1777041318892"
"fksripew6vimocyncyw","Scalability test room","962byytdsrnmocyndpg","Noise ordinances should be stricter in residential zones","1777041318901"
"fksripew6vimocyncyw","Scalability test room","riymb0x3p1emocyndpg","Green spaces improve mental health in urban environments","1777041319918"
"fksripew6vimocyncyw","Scalability test room","r07x3yox5eqmocyndph","Affordable housing quotas should apply to all new developments","1777041324149"
"fksripew6vimocyncyw","Scalability test room","l4ktfo1ti1smocyndph","Pedestrian-first street design reduces traffic accidents","1777041325214"
"fksripew6vimocyncyw","Scalability test room","3iq0zchwo5vmocyndph","Food trucks add vibrancy to urban commercial corridors","1777041329371"
"fksripew6vimocyncyw","Scalability test room","i3196m7e4snmocyndph","Public libraries are essential community infrastructure","1777041332045"
"fksripew6vimocyncyw","Scalability test room","gdov7v8y81jmocyndpg","Remote work has permanently changed how we use office space","1777041333142"
"fksripew6vimocyncyw","Scalability test room","hgft19tvyfamocyndph","Solar panels should be required on all new construction","1777041336779"
"fksripew6vimocyncyw","Scalability test room","6wfe1ej8op4mocyndph","Rent control protects long-term residents from displacement","1777041337229"
"fksripew6vimocyncyw","Scalability test room","5ssqudypxmhmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041340563"
"fksripew6vimocyncyw","Scalability test room","ufagvzb0bsemocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041344609"
"fksripew6vimocyncyw","Scalability test room","e8fg53ea0gmocyndph","Historic preservation limits necessary urban growth","1777041344707"
"fksripew6vimocyncyw","Scalability test room","blpk3z2v965mocyndph","Noise ordinances should be stricter in residential zones","1777041345875"
"fksripew6vimocyncyw","Scalability test room","ti385s8txemocyndph","Green spaces improve mental health in urban environments","1777041354188"
"fksripew6vimocyncyw","Scalability test room","i5p7ypfwy2mocyndpg","Public libraries are essential community infrastructure","1777041355679"
"fksripew6vimocyncyw","Scalability test room","tvw6ip1xkqqmocyndpg","Street parking fees should fund public transportation","1777041358098"
"fksripew6vimocyncyw","Scalability test room","3a18zubk6qjmocyndpg","Green spaces improve mental health in urban environments","1777041361862"
"fksripew6vimocyncyw","Scalability test room","1glc79sjtiqmocyndpg","Rent control protects long-term residents from displacement","1777041362819"
"fksripew6vimocyncyw","Scalability test room","ayvh8nu3r0gmocyndpg","Remote work has permanently changed how we use office space","1777041372337"
"fksripew6vimocyncyw","Scalability test room","uix4sjgu9xmocyndph","Affordable housing quotas should apply to all new developments","1777041388795"
"fksripew6vimocyncyw","Scalability test room","etbg1rvnrzmocyndpg","Rent control protects long-term residents from displacement","1777041388926"
"fksripew6vimocyncyw","Scalability test room","nd2si7v7fpdmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041390747"
"fksripew6vimocyncyw","Scalability test room","s3fso246koimocyndpg","Farmers markets support local food systems","1777041394651"
"fksripew6vimocyncyw","Scalability test room","kszqqiv88vmocyndpg","Public libraries are essential community infrastructure","1777041400289"
"fksripew6vimocyncyw","Scalability test room","qwd9mu9m75mocyndph","Farmers markets support local food systems","1777041400414"
"fksripew6vimocyncyw","Scalability test room","a71lavsa2p7mocyndpg","Trees on residential streets should be protected by law","1777041406328"
"fksripew6vimocyncyw","Scalability test room","6ux8muvia5mocyndph","Electric vehicle charging should be publicly funded","1777041407239"
"fksripew6vimocyncyw","Scalability test room","cdbp91mzybemocyndpg","Public libraries are essential community infrastructure","1777041414486"
"fksripew6vimocyncyw","Scalability test room","sojem6zyxrmocyndpg","Local businesses deserve priority over national chains","1777041416094"
"fksripew6vimocyncyw","Scalability test room","8ngeixfke8mocyndpg","Local businesses deserve priority over national chains","1777041418030"
"fksripew6vimocyncyw","Scalability test room","e67sy7gcumocyndph","Solar panels should be required on all new construction","1777041424962"
"fksripew6vimocyncyw","Scalability test room","8nfpibx2pg4mocyndpg","Affordable housing quotas should apply to all new developments","1777041427369"
"fksripew6vimocyncyw","Scalability test room","q58iwujhqmomocyndpg","Electric vehicle charging should be publicly funded","1777041427686"
"fksripew6vimocyncyw","Scalability test room","7s4e9pqolzdmocyndph","Trees on residential streets should be protected by law","1777041438746"
"fksripew6vimocyncyw","Scalability test room","evswra8a0ikmocyndpg","Noise ordinances should be stricter in residential zones","1777041441809"
"fksripew6vimocyncyw","Scalability test room","jvn548c6n9mmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041457684"
"fksripew6vimocyncyw","Scalability test room","9g2bhiwfnqemocyndpg","Historic preservation limits necessary urban growth","1777041458516"
"fksripew6vimocyncyw","Scalability test room","xoeitbjg29cmocyndpg","Green spaces improve mental health in urban environments","1777041459403"
"fksripew6vimocyncyw","Scalability test room","ws4cqc3l7fmocyndpg","Green spaces improve mental health in urban environments","1777041464400"
"fksripew6vimocyncyw","Scalability test room","hv666s00zlmocyndpg","Local businesses deserve priority over national chains","1777041465521"
"fksripew6vimocyncyw","Scalability test room","o4lsypkxmffmocyndph","Electric vehicle charging should be publicly funded","1777041467235"
"fksripew6vimocyncyw","Scalability test room","lp5utbq47hmocyndpg","Bike lanes should replace parking on main streets","1777041467735"
"fksripew6vimocyncyw","Scalability test room","yiqb53re1zmocyndpg","Street parking fees should fund public transportation","1777041469866"
"fksripew6vimocyncyw","Scalability test room","0fhwv2v0zrwrmocyndph","Street parking fees should fund public transportation","1777041470909"
"fksripew6vimocyncyw","Scalability test room","50pg9e830ojmocyndph","Green spaces improve mental health in urban environments","1777041475736"
"fksripew6vimocyncyw","Scalability test room","n9d8vces348mocyndph","The city should invest more in public transit infrastructure","1777041476517"
"fksripew6vimocyncyw","Scalability test room","4lc1y2ot8vamocyndph","Trees on residential streets should be protected by law","1777041482410"
"fksripew6vimocyncyw","Scalability test room","qdimfh7wxumocyndph","Mixed-use zoning makes neighborhoods more livable","1777041484622"
"fksripew6vimocyncyw","Scalability test room","lmua4p83wlmocyndpg","Bike lanes should replace parking on main streets","1777041488165"
"fksripew6vimocyncyw","Scalability test room","tqep4297w3mocyndpg","Street parking fees should fund public transportation","1777041488496"
"fksripew6vimocyncyw","Scalability test room","uoh3obgi3cjmocyndpg","Urban density reduces per-capita carbon footprint","1777041488858"
"fksripew6vimocyncyw","Scalability test room","uqdtoura8pmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041495267"
"fksripew6vimocyncyw","Scalability test room","a1czvodxmimocyndph","Green spaces improve mental health in urban environments","1777041507564"
"fksripew6vimocyncyw","Scalability test room","nmtlt2s443qmocyndpg","Solar panels should be required on all new construction","1777041518567"
"fksripew6vimocyncyw","Scalability test room","nzyvou05yvmocyndph","Affordable housing quotas should apply to all new developments","1777041524379"
"fksripew6vimocyncyw","Scalability test room","lkoelfubmfmocyndph","Local businesses deserve priority over national chains","1777041528040"
"fksripew6vimocyncyw","Scalability test room","l7ubc5a4a2cmocyndph","Noise ordinances should be stricter in residential zones","1777041528447"
"fksripew6vimocyncyw","Scalability test room","i19g6wxnwunmocyndpg","Solar panels should be required on all new construction","1777041531951"
"fksripew6vimocyncyw","Scalability test room","oovd7g3vsfmocyndph","Pedestrian-first street design reduces traffic accidents","1777041533393"
"fksripew6vimocyncyw","Scalability test room","h9sqlx3btnbmocyndph","Green spaces improve mental health in urban environments","1777041553356"
"fksripew6vimocyncyw","Scalability test room","rs30huy58wmocyndpg","Local businesses deserve priority over national chains","1777041555012"
"fksripew6vimocyncyw","Scalability test room","ju6l93pxosmmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041560108"
"fksripew6vimocyncyw","Scalability test room","6b4ufweofrcmocyndph","Trees on residential streets should be protected by law","1777041562888"
"fksripew6vimocyncyw","Scalability test room","mdebmz215hmmocyndph","Farmers markets support local food systems","1777041568721"
"fksripew6vimocyncyw","Scalability test room","ps6ory2wy0bmocyndph","Noise ordinances should be stricter in residential zones","1777041577721"
"fksripew6vimocyncyw","Scalability test room","c0dtkgrv76umocyndph","Pedestrian-first street design reduces traffic accidents","1777041580049"
"fksripew6vimocyncyw","Scalability test room","fz02d6bodpmmocyndph","Rent control protects long-term residents from displacement","1777041580697"
"fksripew6vimocyncyw","Scalability test room","4fg53ukq0ismocyndpg","Electric vehicle charging should be publicly funded","1777041588731"
"fksripew6vimocyncyw","Scalability test room","enw84e05tnmocyndpg","Rent control protects long-term residents from displacement","1777041593863"
"fksripew6vimocyncyw","Scalability test room","m7ubbg53rnomocyndph","Remote work has permanently changed how we use office space","1777041595215"
"fksripew6vimocyncyw","Scalability test room","3ozegv9nvocmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041602326"
"fksripew6vimocyncyw","Scalability test room","pzmm9tv000hmocyndph","Pedestrian-first street design reduces traffic accidents","1777041602383"
"fksripew6vimocyncyw","Scalability test room","ri9cz9net8amocyndpg","Affordable housing quotas should apply to all new developments","1777041603748"
"fksripew6vimocyncyw","Scalability test room","bsn8qjxtn4kmocyndph","Affordable housing quotas should apply to all new developments","1777041605150"
"fksripew6vimocyncyw","Scalability test room","h4qiv22vbbomocyndph","Community gardens strengthen neighborhood social bonds","1777041608175"
"fksripew6vimocyncyw","Scalability test room","mibsvxh28remocyndph","Affordable housing quotas should apply to all new developments","1777041612924"
"fksripew6vimocyncyw","Scalability test room","bafm41gsdfdmocyndph","Electric vehicle charging should be publicly funded","1777041616854"
"fksripew6vimocyncyw","Scalability test room","yisd4monslhmocyndpg","Historic preservation limits necessary urban growth","1777041624362"
"fksripew6vimocyncyw","Scalability test room","qg8qz8txd1mocyndpi","Urban density reduces per-capita carbon footprint","1777041625604"
"fksripew6vimocyncyw","Scalability test room","qd475zcotcmocyndph","Trees on residential streets should be protected by law","1777041625628"
"fksripew6vimocyncyw","Scalability test room","hrwbhdfiicrmocyndpg","Trees on residential streets should be protected by law","1777041629631"
"fksripew6vimocyncyw","Scalability test room","y2nnyb7kyjimocyndpi","Public libraries are essential community infrastructure","1777041632323"
